"entity_id","MEDICATION"
"00717029","VIADERM KC ONT (TRIAMCINOLONE ACETONIDE 1MG, NYSTATIN 100000UNIT, GRAMICIDIN 0.25MG, NEOMYCIN (NEOMYCIN SULFATE) 2.5MG)"
"00519227","DENTSPLY 4% PRILOCAINE AND EPINEPHRINE INJECTION 1:200,000 (PRILOCAINE HYDROCHLORIDE 40MG, EPINEPHRINE (EPINEPHRINE BITARTRATE) 5µG)"
"02257424","SOAPY SUDZ (TRICLOSAN 0.1%)"
"00622958","AK CHLOR LIQ 0.5% (CHLORAMPHENICOL 0.5%)"
"00830267","DOCUSATE SODIUM CAP 100MG USP (DOCUSATE SODIUM 100MG)"
"01942980","TEVA-CAPTOPRIL (CAPTOPRIL 50MG)"
"02305267","MINT-ONDANSETRON (ONDANSETRON (ONDANSETRON HYDROCHLORIDE) 8MG)"
"02352494","PERIOLIMEL 2.5% E (ALANINE 3.66G, LYSINE (L-LYSINE ACETATE) 1.99G, SODIUM GLYCEROPHOSPHATE 1.91G, GLUTAMIC ACID 1.26G, OLIVE OIL 24G, TRYPTOPHAN 0.42G, L-THREONINE 1.26G, L-PHENYLALANINE 1.76G, L-LEUCINE 1.76G, L-ISOLEUCINE 1.26G, L-TYROSINE 0.06G, L-PROLINE 1.51G, L-ARGININE 2.48G, L-ASPARTIC ACID 0.73G, SERINE 1.0G, DEXTROSE 82.50G, POTASSIUM CHLORIDE 1.19G, SOYBEAN OIL 6G, GLYCINE 1.76G, HISTIDINE 1.51G, MAGNESIUM CHLORIDE 0.45G, CALCIUM CHLORIDE 0.30G, L-METHIONINE 1.26G, L-VALINE 1.62G, SODIUM ACETATE TRIHYDRATE 1.16G)"
"02350351","SODIUM CHLORIDE INJECTION USP 0.9% (SODIUM CHLORIDE 0.9%)"
"01958100","CARDURA-1 TAB 1MG (DOXAZOSIN (DOXAZOSIN MESYLATE) 1MG)"
"00337765","NOVO-CLOXIN CAP 250MG (CLOXACILLIN (CLOXACILLIN SODIUM) 250MG)"
"02215640","LO-FEMENAL 21 TABLETS (NORGESTREL 300µG, ETHINYL ESTRADIOL 30µG)"
"01942999","TEVA-CAPTOPRIL (CAPTOPRIL 100MG)"
"02257432","LIPSOREX PLUS (LIDOCAINE 2%, THYMOL 0.36%, MENTHOL 0.97%, BENZETHONIUM CHLORIDE 0.28%)"
"02264951","PAMIDRONATE DISODIUM FOR INJECTION (PAMIDRONATE DISODIUM 3MG)"
"02328267","ULTRA CORRECTION LIFT CRÈME DE JOUR LIFT FERMETÉ (AVOBENZONE 3.0%, OCTINOXATE 7.5%)"
"00622966","AK SULF LIQ 10% (SULFACETAMIDE SODIUM 10%)"
"02352486","HAWAIIAN TROPIC SHEER TOUCH TOUCHER SOYEUX OIL-FREE SUNSCREEN ÉCRAN SOLAIRE SANS HUILE 45 SPF/FPS (AVOBENZONE 3%, OCTOCRYLENE 6%, OXYBENZONE 4%)"
"02085852","MICATIN CREAM - 2% (MICONAZOLE NITRATE 2%)"
"00337757","NOVO-CLOXIN FOR ORAL SOLUTION 1 (CLOXACILLIN SODIUM 125MG)"
"02218607","XYLONOR - AEM ASP (LIDOCAINE 15G, CETRIMIDE 150MG)"
"02274221","KEPIVANCE (PALIFERMIN 6.25MG)"
"02305259","MINT-ONDANSETRON (ONDANSETRON (ONDANSETRON HYDROCHLORIDE) 4MG)"
"01997602","DANTRIUM CAPSULES    -25MG (DANTROLENE SODIUM 25MG)"
"01947060","LIDOCAINE HCL INJ 2% USP (LIDOCAINE HYDROCHLORIDE 2%)"
"02172577","KETOPROFEN SR (KETOPROFEN 200MG)"
"02328259","M.A.C STUDIO FIX FLUID SPF 15 (TITANIUM DIOXIDE 1.0%, OCTINOXATE 2.5%)"
"02009757","CODEINE 30MG TAB (CODEINE PHOSPHATE 30MG)"
"01958119","CARDURA-4 TAB 4MG (DOXAZOSIN (DOXAZOSIN MESYLATE) 4MG)"
"00654531","TRYPTAN TAB 1000MG (TRYPTOPHAN 1G)"
"02314800","OLAY COMPLETE ALL DAY MOISTURE CREAM (AVOBENZONE 3%, OCTOCRYLENE 2.6%, OCTISALATE 5%, HOMOSALATE 3%)"
"02352478","HAWAIIAN TROPIC SHEER TOUCH TOUCHER SOYEUX OIL-FREE SUNSCREEN ÉCRAN SOLAIRE SANS HUILE 60 SPF/FPS (AVOBENZONE 3%, OCTOCRYLENE 6%, OXYBENZONE 4%)"
"02334151","HAWAIIAN TROPIC OIL HUILE SUNSCREEN SPRAY ÉCRAN SOLAIRE EN VAPORISATEUR 4 (OCTINOXATE 3%)"
"00830240","CONGEST TAB 0.3MG (CONJUGATED ESTROGENS 0.3MG)"
"00622974","AK TAINE LIQ 0.5% (PROXYMETACAINE HYDROCHLORIDE .5%)"
"02350335","RATIO-ATORVASTATIN (ATORVASTATIN (ATORVASTATIN CALCIUM) 80MG)"
"02229418","NAROPIN INJ 10MG/ML (ROPIVACAINE HYDROCHLORIDE 10MG)"
"02229419","MENTHOLATUM NATURAL ICE LIPBALM (OCTISALATE 5%, OCTINOXATE 7.5%)"
"02305283","LIP BALM SPF 30 (OXYBENZONE 5.5%, OCTISALATE 3.0%, OCTINOXATE 7.5%)"
"01948903","PHARMALGEN HONEY BEE VENOM (APIS MELLIFERA VENOM PROTEIN EXTRACT 1.1MG)"
"02229415","NAROPIN INJ 5MG/ML (ROPIVACAINE HYDROCHLORIDE 5MG)"
"02229411","NAROPIN INJ 2MG/ML (ROPIVACAINE HYDROCHLORIDE 2MG)"
"02273101","RATIO-GLIMEPIRIDE (GLIMEPIRIDE 1MG)"
"00687456","VIROPTIC (TRIFLURIDINE 1%)"
"02172569","DOM-METOPROLOL-B TAB 100MG (METOPROLOL TARTRATE 100MG)"
"02274248","CO GLIMEPIRIDE (GLIMEPIRIDE 1MG)"
"02009749","M.O.S. SULPHATE 25MG TAB (MORPHINE SULFATE 25MG)"
"02264935","MALARONE PEDIATRIC (PROGUANIL HYDROCHLORIDE 25.0MG, ATOVAQUONE 62.5MG)"
"00830232","CONGEST TAB 0.625MG (CONJUGATED ESTROGENS 0.625MG)"
"02350327","RATIO-ATORVASTATIN (ATORVASTATIN (ATORVASTATIN CALCIUM) 40MG)"
"00695718","NOVO-PIROCAM CAP 10MG (PIROXICAM 10MG)"
"02314819","OLAY COMPLETE ALL DAY MOISTURIZER (AVOBENZONE 3%, OCTOCRYLENE 2.6%, OCTISALATE 5%, HOMOSALATE 3%)"
"02305275","IDEAL SHADE CREAM-TO-POWDER FOUNDATION FOND DE TEINT CREME-POUDRE SPF/FPS 15 (TITANIUM DIOXIDE 3.16%, OCTINOXATE 6.32%)"
"00337773","NOVO-CLOXIN CAP 500MG (CLOXACILLIN (CLOXACILLIN SODIUM) 500MG)"
"02265826","SANDOZ AZITHROMYCIN (AZITHROMYCIN (AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE) 250MG)"
"01948911","PHARMALGEN HONEY BEE VENOM (APIS MELLIFERA VENOM PROTEIN EXTRACT 120µG)"
"00717002","VIADERM KC CRM (TRIAMCINOLONE ACETONIDE 1MG, NYSTATIN 100000UNIT, GRAMICIDIN 0.25MG, NEOMYCIN (NEOMYCIN SULFATE) 2.5MG)"
"02262746","CO PAROXETINE (PAROXETINE (PAROXETINE HYDROCHLORIDE) 10MG)"
"02009773","M.O.S. SULPHATE 5MG TAB (MORPHINE SULFATE 5MG)"
"02258196","PMS-ONDANSETRON (ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE) 8MG)"
"02162466","NAPROSYN SR 750MG TABLETS (NAPROXEN 750MG)"
"00654515","PMS-AMITRIPTYLINE TABLETS 25MG (AMITRIPTYLINE HYDROCHLORIDE 25MG)"
"02172119","SYNTHROID - TAB 125MCG (LEVOTHYROXINE SODIUM 125µG)"
"02274256","CO GLIMEPIRIDE (GLIMEPIRIDE 2MG)"
"02172550","DOM-METOPROLOL-B - TAB 50MG (METOPROLOL TARTRATE 50MG)"
"00622915","AK DILATE OPH SOLN 2.5% (PHENYLEPHRINE HYDROCHLORIDE 2.5%)"
"02350394","METOPROLOL (METOPROLOL TARTRATE 50MG)"
"02217082","ALLERGENIC EXTRACT, STANDARDARDIZED MITE, D. FARINAE (DERMATOPHAGOIDES FARINAE 10000UNIT)"
"02279592","RESULTZ (ISOPROPYL MYRISTATE 50%)"
"02009765","M.O.S. SULPHATE 10MG TAB (MORPHINE SULFATE 10MG)"
"00654523","PMS-AMITRIPTYLINE TABLETS 10MG (AMITRIPTYLINE HYDROCHLORIDE 10MG)"
"00392618","MAGNESIUM SULFATE INJ 20% USP (MAGNESIUM SULFATE 200MG)"
"01948938","PHARMALGEN YELLOW HORNET VENOM (DOLICHOVESPULA ARENARIA VENOM PROTEIN EXTRACT 1.1MG)"
"02172100","SYNTHROID - TAB 100MCG (LEVOTHYROXINE SODIUM 100µG)"
"02350386","RUB A 535 NO ODOUR ANTIPHLOGISTINE ULTRA STRENGTH (TROLAMINE SALICYLATE 20%)"
"02067021","LIDOCAINE HYDROCHLORIDE INJECTION 1% (LIDOCAINE HYDROCHLORIDE 10MG)"
"02302411","XYLOCAINE 1% (LIDOCAINE HYDROCHLORIDE 10MG)"
"02264986","PAMIDRONATE DISODIUM FOR INJECTION (PAMIDRONATE DISODIUM 9MG)"
"02274272","CO GLIMEPIRIDE (GLIMEPIRIDE 4MG)"
"00337749","NOVO-SEMIDE TAB 40MG (FUROSEMIDE 40MG)"
"01997653","DANTRIUM CAPSULES    -100MG (DANTROLENE SODIUM 100MG)"
"01948946","PHARMALGEN YELLOW HORNET VENOM PROTEIN (DOLICHOVESPULA ARENARIA VENOM PROTEIN EXTRACT 120µG)"
"00870226","RATIO-DOCUSATE SODIUM (DOCUSATE SODIUM 20MG)"
"00519251","DIXARIT TAB 0.025MG (CLONIDINE HYDROCHLORIDE 0.025MG)"
"01912755","PMS-ERYTHROMYCIN (ERYTHROMYCIN 5MG)"
"00870218","DOCUSATE SODIUM DROPS 10MG/ML (DOCUSATE SODIUM 10MG)"
"00830275","DOCUSATE CALCIUM CAP 240MG (DOCUSATE CALCIUM 240MG)"
"02264978","PAMIDRONATE DISODIUM FOR INJECTION (PAMIDRONATE DISODIUM 6MG)"
"02334186","DURAGESIC MAT (FENTANYL 12.0µG)"
"00519235","4% CITANEST PLAIN DENTAL (PRILOCAINE HYDROCHLORIDE 40MG)"
"02302403","MYLAN-BICALUTAMIDE (BICALUTAMIDE 50MG)"
"02258188","PMS-ONDANSETRON (ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE) 4MG)"
"02296713","METOPROLOL - 25 (METOPROLOL TARTRATE 25MG)"
"01980661","CORTAMED ONT 25 MG/GM (HYDROCORTISONE ACETATE 25MG)"
"01948954","PHARMALGEN YELLOW JACKET VENOM PROTEIN (VESPULA SPP VENOM PROTEIN EXTRACT 1.1MG)"
"00654507","PMS-AMITRIPTYLINE TABLETS 50MG (AMITRIPTYLINE HYDROCHLORIDE 50MG)"
"02042320","MIN-OVRAL 21 (LEVONORGESTREL 150µG, ETHINYL ESTRADIOL 30µG)"
"00337730","NOVO-SEMIDE TAB 20MG (FUROSEMIDE 20MG)"
"02169622","PANCURONIUM BROMIDE - LIQ IV 1MG/ML (PANCURONIUM BROMIDE 1MG)"
"02245977","RECOMBIVAX HB     -(ADULT DIALYSIS-PRESERVATIVE FREE) (HEPATITIS B SURFACE ANTIGEN (RECOMBINANT) 40µG)"
"02306395","SKIN ID PERSONALIZED ACNE SOLUTION ANTI-ACNE TREATMENT (BENZOYL PEROXIDE 2.5%)"
"02368714","BOBBI BROWN EXTRA REPAIR MOISTURIZING BALM SPF 25 (AVOBENZONE 2.0%, OXYBENZONE 3.0%, HOMOSALATE 5.0%, OCTINOXATE 7.5%)"
"00707937","EYESTREAM (POTASSIUM CHLORIDE .075%, SODIUM CHLORIDE .64%, MAGNESIUM CHLORIDE .03%, CALCIUM CHLORIDE .048%)"
"02008688","RETISOL-A (TRETINOIN 0.01%, AVOBENZONE 2%, OCTINOXATE 7.5%)"
"02245972","ANDRODERM (TESTOSTERONE 24.3MG)"
"02100630","NOVO-VALPROIC SOFT GEL CAP -  ANTICONVULSANT (VALPROIC ACID 250MG)"
"02306387","SKIN ID PERSONALIZED ACNE SOLUTION CREAM CLEANSER/MASK (BENZOYL PEROXIDE 3.5%)"
"02229468","DOM-ATENOLOL - 100MG (ATENOLOL 100MG)"
"02100622","SULCRATE (SUCRALFATE 1G)"
"02375842","ONGLYZA (SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE) 2.5MG)"
"02245965","DERMALOGICA SPECIAL CLEARING BOOSTER (BENZOYL PEROXIDE 5%)"
"02229467","DOM-ATENOLOL - 50MG (ATENOLOL 50MG)"
"00000981","MYDRIACYL 0.5% (TROPICAMIDE .5%)"
"02273179","PMS-ALENDRONATE (ALENDRONIC ACID (ALENDRONATE SODIUM) 70MG)"
"02245961","SOLAR DEFENSE WIPES SPF 15 (OXYBENZONE 4.0%, OCTINOXATE 7.5%)"
"02245960","DAY DEFENSE TREATMENT SPF 15 (OXYBENZONE 5.0%, OCTISALATE 2.0%, OCTINOXATE 7.5%)"
"02261642","PMS-AZITHROMYCIN (AZITHROMYCIN (AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE) 600MG)"
"02245959","DERMALOGICA SOLAR DEFENSE BOOSTER SPF 30 (AVOBENZONE 3%, OXYBENZONE 3%, OCTISALATE 5%, OCTINOXATE 7.5%)"
"02263890","METHACHOLINE OMEGA (METHACHOLINE CHLORIDE 100MG)"
"02273187","CREME SOLAIRE HAUTE PROTECTION SPECIAL VISAGE 15 SPF (TITANIUM DIOXIDE 2.05%, OCTOCRYLENE 7.0%, OCTINOXATE 7.5%)"
"02257483","LIP CARE BALM (TITANIUM DIOXIDE 9.0%, OXYBENZONE 5.0%, OCTINOXATE 7.5%)"
"00789801","ACETAMINOPHEN TAB 325MG USP (ACETAMINOPHEN 325MG)"
"02068591","BIONICHE PROMETHAZINE HCL INJ. USP 25MG/ML (PROMETHAZINE (PROMETHAZINE HYDROCHLORIDE) 25MG)"
"02303981","NEUTROGENA ULTRA SHEER FACE SUNSCREEN SPF 45 (AVOBENZONE 3.00%, OCTOCRYLENE 2.79%, OXYBENZONE 6.00%, OCTISALATE 5.00%, HOMOSALATE 10.00%)"
"02261634","PMS-AZITHROMYCIN (AZITHROMYCIN (AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE) 250MG)"
"02245946","DOCUSATE SODIUM CAPSULES USP (DOCUSATE SODIUM 100MG)"
"00758566","LACTATED RINGER'S IRRIGATION (POTASSIUM CHLORIDE 30MG, SODIUM CHLORIDE 600MG, CALCIUM CHLORIDE 20MG, SODIUM LACTATE 310MG)"
"00622907","ATROPINE AK (HYDROXYETHYLCELLULOSE 0.35%, ATROPINE SULFATE 1%)"
"02245948","LEVOTHYROXINE SODIUM FOR INJECTION (LEVOTHYROXINE SODIUM 500µG)"
"02273195","CREME SOLAIRE TRES HAUTE PROTECTION SPECIAL INTOLERANCES 30 SPF (TITANIUM DIOXIDE 4.5%, OCTOCRYLENE 10.0%, ENSULIZOLE 3.0%, OCTINOXATE 7.5%)"
"02229483","VISINE CONTACT LENS (GLYCERINE 0.2%, HYPROMELLOSE 0.2%)"
"02229492","ALLERGY FORMULA (DIPHENHYDRAMINE HYDROCHLORIDE 25MG)"
"02279576","ULTRA FACIAL MOISTURIZER SPF 15 (OCTOCRYLENE 3.0%, OXYBENZONE 3.0%, OCTINOXATE 7.5%)"
"02008696","RETISOL-A (TRETINOIN 0.025%, AVOBENZONE 2%, OCTINOXATE 7.5%)"
"02303973","NEUTROGENA ULTRA SHEER FACE SUNSCREEN SPF 60 (AVOBENZONE 3.00%, OCTOCRYLENE 2.79%, OXYBENZONE 6.00%, OCTISALATE 5.00%, HOMOSALATE 15.00%)"
"00688568","ERYTHRO-S (ERYTHROMYCIN (ERYTHROMYCIN STEARATE) 500MG)"
"00774804","ACID CONCENTRATE 2102 (DEXTROSE 67.54G, POTASSIUM CHLORIDE 6.71G, SODIUM CHLORIDE 263G, ACETIC ACID 10.8G, MAGNESIUM CHLORIDE 1.61G, CALCIUM CHLORIDE 7.49G)"
"02229437","PHOSLO TABLETS (CALCIUM ACETATE 667MG)"
"02245939","MAXILENE 5 (LIDOCAINE 5%)"
"02306352","ALLERGY FORMULA LIQUID CAPSULES (DIPHENHYDRAMINE HYDROCHLORIDE 25MG)"
"02303922","JANUVIA (SITAGLIPTIN (SITAGLIPTIN PHOSPHATE MONOHYDRATE) 100MG)"
"02273128","RATIO-GLIMEPIRIDE (GLIMEPIRIDE 2MG)"
"00830224","CONGEST TAB 0.9MG (CONJUGATED ESTROGENS 0.9MG)"
"02350319","RATIO-ATORVASTATIN (ATORVASTATIN (ATORVASTATIN CALCIUM) 20MG)"
"00789828","TRIATEC-30 TAB (CODEINE PHOSPHATE 30MG, ACETAMINOPHEN 300MG)"
"02265893","TARO-SIMVASTATIN (SIMVASTATIN 20MG)"
"02085895","DILAUDID (HYDROMORPHONE HYDROCHLORIDE 250MG)"
"02279517","RHUME ET GRIPPE EXTRA-FORT (PHENIRAMINE MALEATE 20MG, PHENYLEPHRINE HYDROCHLORIDE 10MG, ACETAMINOPHEN 650MG)"
"02229422","NIMBEX 2MG/ML (CISATRACURIUM (CISATRACURIUM BESYLATE) 2MG)"
"02245922","SANDOZ DILTIAZEM T (DILTIAZEM HYDROCHLORIDE 360MG)"
"02245921","SANDOZ DILTIAZEM T (DILTIAZEM HYDROCHLORIDE 300MG)"
"00393746","PRILOCAINE HCL 4% EPINEPH 1:200000INJ (PRILOCAINE HYDROCHLORIDE 40MG, EPINEPHRINE 5µG)"
"02245920","SANDOZ DILTIAZEM T (DILTIAZEM HYDROCHLORIDE 240MG)"
"00392693","ATROPINE SULFATE INJECTION USP (ATROPINE SULFATE .6MG)"
"02263866","CO ETIDROCAL (ETIDRONATE DISODIUM 400MG, CALCIUM (CALCIUM CARBONATE) 500MG)"
"00830216","CONGEST TAB 1.25MG (CONJUGATED ESTROGENS 1.25MG)"
"02265885","TARO-SIMVASTATIN (SIMVASTATIN 10MG)"
"02273136","RATIO-GLIMEPIRIDE (GLIMEPIRIDE 4MG)"
"02245919","SANDOZ DILTIAZEM T (DILTIAZEM HYDROCHLORIDE 180MG)"
"02245918","SANDOZ DILTIAZEM T (DILTIAZEM HYDROCHLORIDE 120MG)"
"02229453","PANTOLOC (PANTOPRAZOLE (PANTOPRAZOLE SODIUM) 40MG)"
"02309602","WITH 6 SPF SUNSCREEN UVA/UVB PROTECTION SELF TANNING ULTRA NATURAL BRONZE CARE (AVOBENZONE 3.0%, OCTOCRYLENE 1.0%, OCTINOXATE 4.0%)"
"02229451","DOBUTAMINE 12.5MG/ML (DOBUTAMINE (DOBUTAMINE HYDROCHLORIDE) 12.5MG)"
"00576042","TINACTIN PWR 10MG/GM (TOLNAFTATE 10MG)"
"02229452","MEFENAMIC (MEFENAMIC ACID 250MG)"
"02273144","REVLON SPF 15 LIPGLOSS (OCTINOXATE 7.5%)"
"02369869","MY FAVORITE SPORT BALM MON BAUME SPORT PRÉFÉRÉ SPF/FPS 15 (OXYBENZONE 6.0%, OCTINOXATE 7.5%)"
"02245913","KINERET (ANAKINRA 150MG)"
"02245915","PMS-CARVEDILOL (CARVEDILOL 6.25MG)"
"02245914","PMS-CARVEDILOL (CARVEDILOL 3.125MG)"
"02245917","PMS-CARVEDILOL (CARVEDILOL 25MG)"
"02245916","PMS-CARVEDILOL (CARVEDILOL 12.5MG)"
"00393711","ISOCAINE HCL INJ 2% (MEPIVACAINE HYDROCHLORIDE 20MG, CORBADRINE (CORBADRINE HYDROCHLORIDE) 50µG)"
"02263858","DIAL COMPLETE WITH LOTION ANTIBACTERIAL FOAMING HAND WASH (TRICLOSAN 0.46%)"
"00830208","CONGEST TAB 2.5MG (CONJUGATED ESTROGENS 2.5MG)"
"02279525","D.O.R.C. VISION BLUE (TRYPAN BLUE 0.06%)"
"00420409","METRONIDAZOLE TAB 250MG (METRONIDAZOLE 250MG)"
"00576050","TINACTIN AEROSOL PWR 10MG/GM (TOLNAFTATE 10MG)"
"02229440","SANDOZ GENTAMICIN (GENTAMICIN (GENTAMICIN SULFATE) 3MG)"
"02229441","SANDOZ GENTAMICIN (GENTAMICIN (GENTAMICIN SULFATE) 3MG)"
"02245906","BETACAINE GEL (LIDOCAINE 5%)"
"02100606","MULTI 12 INJECTION (NICOTINAMIDE 8MG, PYRIDOXINE HYDROCHLORIDE 0.8MG, BIOTIN 12µG, VITAMIN B1 (THIAMINE HYDROCHLORIDE) 0.6MG, VITAMIN B2 (RIBOFLAVIN-5-PHOSPHATE) 0.72MG, VITAMIN E 2UNIT, VITAMIN D 40UNIT, VITAMIN A 660UNIT, VITAMIN C 20MG, DEXPANTHENOL 3MG, FOLIC ACID 80µG, VITAMIN B12 (VITAMIN B12) 1µG)"
"02245903","SPROAM (BENZETHONIUM CHLORIDE 0.1%)"
"02211076","APO-BUSPIRONE - TAB 10MG (BUSPIRONE HYDROCHLORIDE 10MG)"
"02274205","CO LEVETIRACETAM (LEVETIRACETAM 750MG)"
"02335239","BUCKLEY'S COMPLETE NIGHTTIME SOFTGELS (PSEUDOEPHEDRINE HYDROCHLORIDE 30MG, ACETAMINOPHEN 325MG, DOXYLAMINE SUCCINATE 6.25MG, DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"02369850","COPPERTONE SPORT SUNSCREEN LOTION FACE SPF 60 (AVOBENZONE 3%, OCTOCRYLENE 10%, OXYBENZONE 6%, OCTISALATE 5%, HOMOSALATE 13%)"
"02259796","RIVA-GABAPENTIN (GABAPENTIN 600MG)"
"02261588","ANTACID REGULAR WITH ANTI-GAS (SIMETHICONE 20MG, MAGNESIUM HYDROXIDE 200MG, ALUMINUM HYDROXIDE 200MG)"
"00012696","DALMANE (FLURAZEPAM HYDROCHLORIDE 15MG)"
"00023450","DILANTIN-125 SUSPENSION (PHENYTOIN 125MG)"
"02337576","SUPER SHEER SUNSCREEN LOTION SPF 50 (ZINC OXIDE 10.5%, OCTINOXATE 7.5%)"
"02194163","RATIO-NYSTATIN (NYSTATIN 100000UNIT)"
"02267969","RAN-LOVASTATIN (LOVASTATIN 20MG)"
"02284286","TEVA-QUETIAPINE (QUETIAPINE (QUETIAPINE FUMARATE) 300MG)"
"02045672","SUN-SHADES LIP BALM SPF 15 - VANILLA STK (OXYBENZONE 3%, OCTINOXATE 7.5%)"
"02373521","SPF 30 SUNSCREEN CONTINUOUS SPRAY - AUSTRALIAN GOLD (AVOBENZONE 2.00%, OCTOCRYLENE 2.75%, OXYBENZONE 2.00%, OCTISALATE 5.00%, HOMOSALATE 7.50%)"
"02172089","SYNTHROID - TAB 75MCG (LEVOTHYROXINE SODIUM 75µG)"
"02251914","ACETAMINOPHEN, CAFFEINE, AND 8MG OF CODEINE PHOSPHATE TABLETS (CODEINE PHOSPHATE 8MG, ACETAMINOPHEN 300MG, CAFFEINE 15MG)"
"00023442","DILANTIN-30 SUSPENSION (PHENYTOIN 30MG)"
"02337584","IDARUBICIN HYDROCHLORIDE INJECTION (IDARUBICIN HYDROCHLORIDE 1MG)"
"02172097","SYNTHROID - TAB 88MCG (LEVOTHYROXINE SODIUM 88µG)"
"02284278","TEVA-QUETIAPINE (QUETIAPINE (QUETIAPINE FUMARATE) 200MG)"
"02306336","ANEW REJUVENATE 24 HOUR EYE MOISTURIZER HYDRATANT YEUX 24 HEURES SPF 25 DAY (AVOBENZONE 2.0%, OCTISALATE 5.0%, HOMOSALATE 2.0%, OCTINOXATE 7.5%)"
"02267977","RAN-LOVASTATIN (LOVASTATIN 40MG)"
"02373513","SPF 15 SUNSCREEN CONTINUOUS SPRAY - AUSTRALIAN GOLD (AVOBENZONE 2.00%, OCTOCRYLENE 2.75%, OCTISALATE 5.00%)"
"02251906","MUSCLE RELAXANT AND BACK PAIN RELIEF EXTRA STRENGTH TABLETS (METHOCARBAMOL 400MG, ACETYLSALICYLIC ACID 500MG)"
"02218496","MERREM PWS IV 1 G/VIAL (MEROPENEM 1G)"
"02302381","SANDOZ LISINOPRIL HCT (HYDROCHLOROTHIAZIDE 25MG, LISINOPRIL (LISINOPRIL DIHYDRATE) 20MG)"
"02046709","5% TRAVASOL AMINO ACID INJECTION WITHOUT ELECTROLYTES IN 16.6% DEXTROSE CLINIMIX (L-ALANINE 1040MG, TRYPTOPHAN 90MG, L-THREONINE 210MG, L-ISOLEUCINE 240MG, L-TYROSINE 20MG, L-PROLINE 210MG, L-ARGININE 520MG, L-PHENYLALANINE HYDROCHLORIDE 310MG, L-LYSINE (L-LYSINE HYDROCHLORIDE) 290MG, DEXTROSE 16.6G, GLYCINE 1040MG, HISTIDINE 220MG, L-METHIONINE 290MG, L-VALINE 230MG, L-LEUCINE HYDROCHLORIDE 310MG)"
"02267985","RAN-ATENOLOL (ATENOLOL 50MG)"
"02251930","LANTUS (INSULIN GLARGINE 100UNIT)"
"02295121","SANDOZ TAMSULOSIN (TAMSULOSIN HYDROCHLORIDE 0.4MG)"
"02373548","SPF 30 SUNSCREEN CONTINUOUS SPRAY WITH BRONZER - AUSTRALIAN GOLD (AVOBENZONE 2.00%, OCTOCRYLENE 2.75%, OXYBENZONE 2.00%, OCTISALATE 5.00%, HOMOSALATE 7.50%)"
"02306301","ABYSSINE LOTION + SPF 15 (TITANIUM DIOXIDE 1.7%, OXYBENZONE 3.0%, OCTINOXATE 7.5%)"
"02230891","C.E.S. TABLETS (CONJUGATED ESTROGENS 0.3MG)"
"02230892","C.E.S. TABLETS (CONJUGATED ESTROGENS 0.9MG)"
"02230893","TOPAMAX 25MG (TOPIRAMATE 25MG)"
"02230894","TOPAMAX 100MG (TOPIRAMATE 100MG)"
"02267993","RAN-ATENOLOL (ATENOLOL 100MG)"
"02284251","TEVA-QUETIAPINE (QUETIAPINE (QUETIAPINE FUMARATE) 150MG)"
"02194155","ARISTOSPAN (TRIAMCINOLONE HEXACETONIDE 20MG)"
"02230896","TOPAMAX 200MG (TOPIRAMATE 200MG)"
"02230898","FORADIL DRY POWDER CAPSULES FOR INHALATION (FORMOTEROL FUMARATE 12µG)"
"02230897","BILTRICIDE (PRAZIQUANTEL 600MG)"
"02272148","DRISTAN DM (DEXTROMETHORPHAN HYDROBROMIDE 15MG)"
"02303892","EPIRUBICIN HYDROCHLORIDE INJECTION (EPIRUBICIN HYDROCHLORIDE 2MG)"
"02223589","NU-TEMAZEPAM (TEMAZEPAM 30MG)"
"02245985","LUXIVA TIMELESS SPF 20 (OXYBENZONE 2%, OCTINOXATE 7.5%)"
"02261545","TELZIR (FOSAMPRENAVIR (FOSAMPRENAVIR CALCIUM) 700MG)"
"00632503","M.O.S. 10 SYRUP 10MG/ML (MORPHINE HYDROCHLORIDE 10MG)"
"00060976","LACTATE CHLORIDE DEXTROSE INJ (DEXTROSE 2.5G, SODIUM CHLORIDE 300MG, SODIUM LACTATE 310MG)"
"02245988","SKIN CAVIAR FOUNDATION SPF 15 (OCTINOXATE 6%)"
"02245987","VITALUMIÈRE - FLUIDE DE TEINT ÉCLAT - SPF 15 (OCTINOXATE 5%)"
"00694983","MEDI-SCRUB LIQ 0.6% (CHLOROXYLENOL 0.6%)"
"02267926","RAN-ZOPICLONE (ZOPICLONE 7.5MG)"
"02214261","SEREVENT DISKHALER DISK (50MCG/DOSE) (SALMETEROL (SALMETEROL XINAFOATE) 50µG)"
"01933353","AMPICILLIN SODIUM PWS 2 GM/VIAL USP (AMPICILLIN (AMPICILLIN SODIUM) 2G)"
"02223597","NU-INDAPAMIDE - TAB 2.5MG (INDAPAMIDE 2.5MG)"
